timestamp,Price,prediction
1993-10-04 00:00:00,210.16,209.82336679456577
1993-10-05 00:00:00,210.07,209.92435675619603
1993-10-06 00:00:00,209.78,209.9680497293372
1993-10-07 00:00:00,209.25,209.91163481053601
1993-10-08 00:00:00,209.87,209.7131443673752
1993-10-11 00:00:00,211.0,209.76020105716265
1993-10-12 00:00:00,211.4,210.13214074001382
1993-10-13 00:00:00,212.13,210.5124985180097
1993-10-14 00:00:00,215.59,210.99774896260675
1993-10-15 00:00:00,217.12,212.3754242738247
1993-10-18 00:00:00,216.59,213.79879699167728
1993-10-19 00:00:00,214.55,214.6361578941741
1993-10-20 00:00:00,214.13,214.61031052592188
1993-10-21 00:00:00,214.15,214.4662173681453
1993-10-22 00:00:00,212.98,214.3713521577017
1993-10-25 00:00:00,213.4,213.95394651039118
1993-10-26 00:00:00,213.0,213.78776255727382
1993-10-27 00:00:00,213.62,213.55143379009166
1993-10-28 00:00:00,214.82,213.57200365306414
1993-10-29 00:00:00,215.37,213.9464025571449
1993-11-01 00:00:00,215.97,214.3734817900014
1993-11-02 00:00:00,215.82,214.85243725300097
1993-11-03 00:00:00,213.84,215.14270607710068
1993-11-04 00:00:00,210.53,214.75189425397048
1993-11-05 00:00:00,211.76,213.48532597777933
1993-11-08 00:00:00,212.21,212.96772818444552
1993-11-09 00:00:00,212.99,212.74040972911183
1993-11-10 00:00:00,214.81,212.81528681037827
1993-11-11 00:00:00,214.99,213.4137007672648
1993-11-12 00:00:00,216.25,213.88659053708534
1993-11-15 00:00:00,215.48,214.59561337595972
1993-11-16 00:00:00,216.75,214.8609293631718
1993-11-17 00:00:00,214.95,215.42765055422024
1993-11-18 00:00:00,214.13,215.28435538795418
1993-11-19 00:00:00,214.0,214.93804877156788
1993-11-22 00:00:00,211.77,214.65663414009748
1993-11-23 00:00:00,212.94,213.79064389806823
1993-11-24 00:00:00,213.75,213.53545072864776
1993-11-25 00:00:00,213.75,213.59981551005342
1993-11-26 00:00:00,214.48,213.64487085703738
1993-11-29 00:00:00,213.55,213.89540959992615
1993-11-30 00:00:00,213.41,213.7917867199483
1993-12-01 00:00:00,214.09,213.6772507039638
1993-12-02 00:00:00,214.73,213.80107549277466
1993-12-03 00:00:00,215.81,214.07975284494222
1993-12-06 00:00:00,216.46,214.59882699145953
1993-12-07 00:00:00,216.46,215.15717889402168
1993-12-08 00:00:00,216.12,215.5480252258152
1993-12-09 00:00:00,214.69,215.7196176580706
1993-12-10 00:00:00,214.04,215.41073236064943
1993-12-13 00:00:00,214.52,214.99951265245457
1993-12-14 00:00:00,213.25,214.85565885671818
1993-12-15 00:00:00,212.68,214.3739611997027
1993-12-16 00:00:00,213.06,213.86577283979187
1993-12-17 00:00:00,214.14,213.6240409878543
1993-12-20 00:00:00,213.79,213.77882869149798
1993-12-21 00:00:00,213.74,213.78218008404858
1993-12-22 00:00:00,214.55,213.769526058834
1993-12-23 00:00:00,215.16,214.0036682411838
1993-12-24 00:00:00,215.16,214.35056776882865
1993-12-27 00:00:00,216.56,214.59339743818006
1993-12-28 00:00:00,217.04,215.18337820672605
1993-12-29 00:00:00,217.41,215.74036474470822
1993-12-30 00:00:00,216.81,216.24125532129574
1993-12-31 00:00:00,216.7,216.411878724907
1994-01-03 00:00:00,215.74,216.49831510743488
1994-01-04 00:00:00,215.97,216.27082057520443
1994-01-05 00:00:00,216.62,216.1805744026431
1994-01-06 00:00:00,216.69,216.31240208185017
1994-01-07 00:00:00,217.92,216.42568145729507
1994-01-10 00:00:00,220.18,216.8739770201065
1994-01-11 00:00:00,219.83,217.86578391407454
1994-01-12 00:00:00,219.98,218.45504873985215
1994-01-13 00:00:00,219.17,218.91253411789648
1994-01-14 00:00:00,220.51,218.98977388252752
1994-01-17 00:00:00,219.76,219.44584171776924
1994-01-18 00:00:00,219.84,219.54008920243845
1994-01-19 00:00:00,219.56,219.6300624417069
1994-01-20 00:00:00,219.73,219.60904370919482
1994-01-21 00:00:00,219.53,219.64533059643634
1994-01-24 00:00:00,218.13,219.6107314175054
1994-01-25 00:00:00,217.74,219.16651199225376
1994-01-26 00:00:00,218.69,218.73855839457764
1994-01-27 00:00:00,220.14,218.72399087620434
1994-01-28 00:00:00,221.18,219.148793613343
1994-01-31 00:00:00,221.5,219.75815552934012
1994-02-01 00:00:00,221.03,220.2807088705381
1994-02-02 00:00:00,222.33,220.50549620937664
1994-02-03 00:00:00,221.89,221.05284734656362
1994-02-04 00:00:00,216.7,221.3039931425945
1994-02-07 00:00:00,217.59,219.92279519981614
1994-02-08 00:00:00,217.38,219.2229566398713
1994-02-09 00:00:00,218.17,218.6700696479099
1994-02-10 00:00:00,216.84,218.5200487535369
1994-02-11 00:00:00,217.47,218.01603412747582
1994-02-14 00:00:00,217.76,217.85222388923307
1994-02-15 00:00:00,219.04,217.82455672246311
1994-02-16 00:00:00,219.28,218.18918970572415
1994-02-17 00:00:00,218.11,218.51643279400687
1994-02-18 00:00:00,217.01,218.3945029558048
1994-02-21 00:00:00,217.01,217.97915206906333
1994-02-22 00:00:00,218.59,217.68840644834432
1994-02-23 00:00:00,218.37,217.958884513841
1994-02-24 00:00:00,215.41,218.0822191596887
1994-02-25 00:00:00,216.36,217.28055341178205
1994-02-28 00:00:00,217.05,217.00438738824744
1994-03-01 00:00:00,215.97,217.01807117177322
1994-03-02 00:00:00,215.61,216.70364982024122
1994-03-03 00:00:00,214.47,216.37555487416887
1994-03-04 00:00:00,215.33,215.8038884119182
1994-03-07 00:00:00,217.03,215.66172188834275
1994-03-08 00:00:00,216.32,216.07220532183993
1994-03-09 00:00:00,216.78,216.14654372528793
1994-03-10 00:00:00,215.07,216.33658060770153
1994-03-11 00:00:00,216.04,215.95660642539104
1994-03-14 00:00:00,216.77,215.98162449777374
1994-03-15 00:00:00,216.63,216.2181371484416
1994-03-16 00:00:00,217.24,216.34169600390908
1994-03-17 00:00:00,218.19,216.61118720273635
1994-03-18 00:00:00,218.84,217.08483104191544
1994-03-21 00:00:00,217.62,217.6113817293408
1994-03-22 00:00:00,216.93,217.61396721053853
1994-03-23 00:00:00,216.55,217.40877704737693
1994-03-24 00:00:00,214.47,217.15114393316384
1994-03-25 00:00:00,213.04,216.34680075321467
1994-03-28 00:00:00,212.28,215.35476052725022
1994-03-29 00:00:00,208.61,214.43233236907514
1994-03-30 00:00:00,205.69,212.68563265835257
1994-03-31 00:00:00,206.07,210.5869428608468
1994-04-01 00:00:00,206.07,209.23186000259275
1994-04-04 00:00:00,202.96,208.28330200181492
1994-04-05 00:00:00,207.48,206.68631140127044
1994-04-06 00:00:00,206.95,206.9244179808893
1994-04-07 00:00:00,208.03,206.9320925866225
1994-04-08 00:00:00,205.92,207.26146481063574
1994-04-11 00:00:00,206.48,206.85902536744499
1994-04-12 00:00:00,204.64,206.74531775721147
1994-04-13 00:00:00,203.67,206.113722430048
1994-04-14 00:00:00,203.04,205.3806057010336
1994-04-15 00:00:00,202.7,204.6784239907235
1994-04-18 00:00:00,200.95,204.08489679350643
1994-04-19 00:00:00,201.14,203.1444277554545
1994-04-20 00:00:00,200.74,202.54309942881812
1994-04-21 00:00:00,204.99,202.0021696001727
1994-04-22 00:00:00,204.74,202.89851872012088
1994-04-25 00:00:00,206.8,203.4509631040846
1994-04-26 00:00:00,206.8,204.4556741728592
1994-04-27 00:00:00,206.8,205.15897192100144
1994-04-28 00:00:00,206.08,205.65128034470098
1994-04-29 00:00:00,206.84,205.77989624129066
1994-05-02 00:00:00,208.83,206.09792736890344
1994-05-03 00:00:00,208.77,206.9175491582324
1994-05-04 00:00:00,208.47,207.47328441076266
1994-05-05 00:00:00,208.07,207.77229908753384
1994-05-06 00:00:00,206.02,207.86160936127368
1994-05-09 00:00:00,203.39,207.30912655289154
1994-05-10 00:00:00,204.81,206.13338858702406
1994-05-11 00:00:00,202.93,205.73637201091685
1994-05-12 00:00:00,204.07,204.8944604076418
1994-05-13 00:00:00,203.96,204.64712228534924
1994-05-16 00:00:00,203.73,204.44098559974447
1994-05-17 00:00:00,205.21,204.2276899198211
1994-05-18 00:00:00,207.91,204.5223829438748
1994-05-19 00:00:00,209.19,205.53866806071233
1994-05-20 00:00:00,208.48,206.63406764249862
1994-05-23 00:00:00,207.83,207.187847349749
1994-05-24 00:00:00,208.98,207.3804931448243
1994-05-25 00:00:00,209.57,207.860345201377
1994-05-26 00:00:00,209.75,208.3732416409639
1994-05-27 00:00:00,209.92,208.7862691486747
1994-05-30 00:00:00,209.92,209.1263884040723
1994-05-31 00:00:00,209.52,209.36447188285058
1994-06-01 00:00:00,209.92,209.4111303179954
1994-06-02 00:00:00,210.44,209.56379122259676
1994-06-03 00:00:00,211.86,209.82665385581774
1994-06-06 00:00:00,211.27,210.4366576990724
1994-06-07 00:00:00,211.08,210.6866603893507
1994-06-08 00:00:00,209.66,210.8046622725455
1994-06-09 00:00:00,209.59,210.46126359078184
1994-06-10 00:00:00,209.5,210.19988451354726
1994-06-13 00:00:00,209.56,209.98991915948307
1994-06-14 00:00:00,210.86,209.86094341163812
1994-06-15 00:00:00,210.16,210.16066038814668
1994-06-16 00:00:00,210.99,210.16046227170267
1994-06-17 00:00:00,209.45,210.40932359019186
1994-06-20 00:00:00,208.05,210.1215265131343
1994-06-21 00:00:00,205.95,209.500068559194
1994-06-22 00:00:00,206.54,208.4350479914358
1994-06-23 00:00:00,204.56,207.86653359400503
1994-06-24 00:00:00,202.07,206.87457351580352
1994-06-27 00:00:00,204.29,205.43320146106242
