date,rlg_price
datetime,float
T,
6/6/2006 0:00,504.46
6/7/2006 0:00,501.58
6/8/2006 0:00,501.76
6/9/2006 0:00,499.77
6/12/2006 0:00,492.23
6/13/2006 0:00,489.04
6/14/2006 0:00,492.62
6/15/2006 0:00,503.02
6/16/2006 0:00,501.29
6/19/2006 0:00,496.99
6/20/2006 0:00,496.55
6/21/2006 0:00,502.45
6/22/2006 0:00,498.60
6/23/2006 0:00,498.65
6/26/2006 0:00,499.90
6/27/2006 0:00,494.27
6/28/2006 0:00,495.84
6/29/2006 0:00,507.29
6/30/2006 0:00,505.90
7/3/2006 0:00,509.21
7/4/2006 0:00,509.21
7/5/2006 0:00,503.85
7/6/2006 0:00,504.82
7/7/2006 0:00,500.03
7/10/2006 0:00,499.30
7/11/2006 0:00,501.37
7/12/2006 0:00,494.84
7/13/2006 0:00,487.78
7/14/2006 0:00,484.19
7/17/2006 0:00,484.14
7/18/2006 0:00,484.48
7/19/2006 0:00,493.89
7/20/2006 0:00,487.44
7/21/2006 0:00,482.72
7/24/2006 0:00,491.18
7/25/2006 0:00,494.59
7/26/2006 0:00,492.68
7/27/2006 0:00,489.89
7/28/2006 0:00,496.56
7/31/2006 0:00,496.03
8/1/2006 0:00,492.34
8/2/2006 0:00,495.83
8/3/2006 0:00,497.52
8/4/2006 0:00,496.64
8/7/2006 0:00,494.72
8/8/2006 0:00,492.37
8/9/2006 0:00,490.41
8/10/2006 0:00,493.43
8/11/2006 0:00,490.56
8/14/2006 0:00,492.23
8/15/2006 0:00,500.37
8/16/2006 0:00,506.87
8/17/2006 0:00,507.94
8/18/2006 0:00,509.23
8/21/2006 0:00,506.06
8/22/2006 0:00,506.18
8/23/2006 0:00,503.28
8/24/2006 0:00,503.49
8/25/2006 0:00,503.53
8/28/2006 0:00,507.02
8/29/2006 0:00,509.09
8/30/2006 0:00,510.42
8/31/2006 0:00,510.73
9/1/2006 0:00,513.55
9/4/2006 0:00,513.55
9/5/2006 0:00,514.36
9/6/2006 0:00,508.32
9/7/2006 0:00,505.56
9/8/2006 0:00,508.41
9/11/2006 0:00,509.90
9/12/2006 0:00,516.97
9/13/2006 0:00,518.92
9/14/2006 0:00,518.20
9/15/2006 0:00,520.33
9/18/2006 0:00,520.19
9/19/2006 0:00,518.67
9/20/2006 0:00,522.42
9/21/2006 0:00,518.16
9/22/2006 0:00,515.70
9/25/2006 0:00,520.61
9/26/2006 0:00,524.52
9/27/2006 0:00,524.92
9/28/2006 0:00,526.21
9/29/2006 0:00,524.28
10/2/2006 0:00,521.76
10/3/2006 0:00,523.14
10/4/2006 0:00,530.70
10/5/2006 0:00,533.30
10/6/2006 0:00,531.62
10/9/2006 0:00,532.78
10/10/2006 0:00,533.47
10/11/2006 0:00,531.98
10/12/2006 0:00,537.73
10/13/2006 0:00,538.59
10/16/2006 0:00,540.35
10/17/2006 0:00,537.35
10/18/2006 0:00,537.65
10/19/2006 0:00,538.27
10/20/2006 0:00,538.60
10/23/2006 0:00,542.42
10/24/2006 0:00,541.98
10/25/2006 0:00,543.04
10/26/2006 0:00,546.52
10/27/2006 0:00,541.20
10/30/2006 0:00,542.35
10/31/2006 0:00,542.46
11/1/2006 0:00,537.63
11/2/2006 0:00,537.51
11/3/2006 0:00,536.02
11/6/2006 0:00,542.42
11/7/2006 0:00,544.36
11/8/2006 0:00,544.89
11/9/2006 0:00,541.45
11/10/2006 0:00,543.19
11/13/2006 0:00,544.87
11/14/2006 0:00,549.59
11/15/2006 0:00,552.06
11/16/2006 0:00,554.19
11/17/2006 0:00,553.84
11/20/2006 0:00,553.67
11/21/2006 0:00,555.03
11/22/2006 0:00,557.73
11/23/2006 0:00,557.73
11/24/2006 0:00,555.75
11/27/2006 0:00,546.22
11/28/2006 0:00,547.92
11/29/2006 0:00,552.33
11/30/2006 0:00,552.41
12/1/2006 0:00,550.11
12/4/2006 0:00,556.99
12/5/2006 0:00,559.18
12/6/2006 0:00,558.60
12/7/2006 0:00,555.61
12/8/2006 0:00,556.49
12/11/2006 0:00,556.62
12/12/2006 0:00,554.79
12/13/2006 0:00,554.83
12/14/2006 0:00,559.50
12/15/2006 0:00,559.83
12/18/2006 0:00,557.57
12/19/2006 0:00,557.93
12/20/2006 0:00,557.22
12/21/2006 0:00,554.50
12/22/2006 0:00,551.30
12/25/2006 0:00,551.30
12/26/2006 0:00,553.11
12/27/2006 0:00,556.55
12/28/2006 0:00,555.77
12/29/2006 0:00,553.66
1/1/2007 0:00,553.66
1/2/2007 0:00,553.66
1/3/2007 0:00,554.46
1/4/2007 0:00,557.90
1/5/2007 0:00,554.55
1/8/2007 0:00,556.13
1/9/2007 0:00,557.37
1/10/2007 0:00,560.12
1/11/2007 0:00,565.46
1/12/2007 0:00,568.25
1/15/2007 0:00,568.25
1/16/2007 0:00,569.10
1/17/2007 0:00,567.75
1/18/2007 0:00,564.31
1/19/2007 0:00,565.17
1/22/2007 0:00,561.27
1/23/2007 0:00,562.58
1/24/2007 0:00,568.00
1/25/2007 0:00,561.80
1/26/2007 0:00,560.78
1/29/2007 0:00,560.91
1/30/2007 0:00,563.14
1/31/2007 0:00,567.64
2/1/2007 0:00,570.16
2/2/2007 0:00,570.85
2/5/2007 0:00,570.09
2/6/2007 0:00,570.57
2/7/2007 0:00,572.40
2/8/2007 0:00,571.77
2/9/2007 0:00,567.07
2/12/2007 0:00,564.78
2/13/2007 0:00,567.86
2/14/2007 0:00,573.20
2/15/2007 0:00,575.00
2/16/2007 0:00,574.12
2/19/2007 0:00,574.12
2/20/2007 0:00,576.95
2/21/2007 0:00,576.67
2/22/2007 0:00,576.27
2/23/2007 0:00,574.74
2/26/2007 0:00,573.00
2/27/2007 0:00,553.39
2/28/2007 0:00,556.15
3/1/2007 0:00,554.25
3/2/2007 0:00,547.36
3/5/2007 0:00,542.51
3/6/2007 0:00,550.68
3/7/2007 0:00,549.29
3/8/2007 0:00,552.96
3/9/2007 0:00,553.33
3/12/2007 0:00,555.55
3/13/2007 0:00,544.79
3/14/2007 0:00,548.34
3/15/2007 0:00,550.04
3/16/2007 0:00,548.52
3/19/2007 0:00,554.12
3/20/2007 0:00,556.97
3/21/2007 0:00,566.02
3/22/2007 0:00,565.35
3/23/2007 0:00,565.49
3/26/2007 0:00,565.87
3/27/2007 0:00,561.76
3/28/2007 0:00,557.49
3/29/2007 0:00,558.37
3/30/2007 0:00,558.59
4/2/2007 0:00,560.50
4/3/2007 0:00,566.20
4/4/2007 0:00,567.70
4/5/2007 0:00,569.83
4/6/2007 0:00,569.83
4/9/2007 0:00,570.09
4/10/2007 0:00,571.06
4/11/2007 0:00,567.24
4/12/2007 0:00,571.40
4/13/2007 0:00,573.32
4/16/2007 0:00,579.05
4/17/2007 0:00,581.06
4/18/2007 0:00,580.41
4/19/2007 0:00,579.78
4/20/2007 0:00,584.67
4/23/2007 0:00,584.12
4/24/2007 0:00,584.84
4/25/2007 0:00,589.89
4/26/2007 0:00,590.06
4/27/2007 0:00,590.63
4/30/2007 0:00,584.62
5/1/2007 0:00,586.45
5/2/2007 0:00,591.28
5/3/2007 0:00,593.05
5/4/2007 0:00,594.48
5/7/2007 0:00,595.27
5/8/2007 0:00,594.76
5/9/2007 0:00,596.84
5/10/2007 0:00,588.41
5/11/2007 0:00,593.50
5/14/2007 0:00,591.64
5/15/2007 0:00,589.39
5/16/2007 0:00,594.20
5/17/2007 0:00,593.33
5/18/2007 0:00,597.42
5/21/2007 0:00,598.91
5/22/2007 0:00,599.45
5/23/2007 0:00,598.65
5/24/2007 0:00,592.59
5/25/2007 0:00,595.82
5/28/2007 0:00,595.82
5/29/2007 0:00,597.80
5/30/2007 0:00,602.89
5/31/2007 0:00,604.82
6/1/2007 0:00,606.97
6/4/2007 0:00,608.66
6/5/2007 0:00,605.68
6/6/2007 0:00,599.77
6/7/2007 0:00,589.03
6/8/2007 0:00,595.83
6/11/2007 0:00,595.68
6/12/2007 0:00,590.02
6/13/2007 0:00,598.03
6/14/2007 0:00,601.16
6/15/2007 0:00,605.39
6/18/2007 0:00,604.52
6/19/2007 0:00,605.19
6/20/2007 0:00,598.99
6/21/2007 0:00,602.57
6/22/2007 0:00,595.39
6/25/2007 0:00,592.71
6/26/2007 0:00,590.79
6/27/2007 0:00,596.72
6/28/2007 0:00,596.41
6/29/2007 0:00,595.22
7/2/2007 0:00,601.63
7/3/2007 0:00,603.80
7/4/2007 0:00,603.80
7/5/2007 0:00,606.01
7/6/2007 0:00,609.19
7/9/2007 0:00,609.55
7/10/2007 0:00,602.35
7/11/2007 0:00,605.61
7/12/2007 0:00,616.86
7/13/2007 0:00,618.21
7/16/2007 0:00,617.24
7/17/2007 0:00,617.90
7/18/2007 0:00,616.86
7/19/2007 0:00,620.96
7/20/2007 0:00,614.51
7/23/2007 0:00,617.46
7/24/2007 0:00,606.64
7/25/2007 0:00,608.06
7/26/2007 0:00,595.59
7/27/2007 0:00,586.80
7/30/2007 0:00,593.15
7/31/2007 0:00,585.63
8/1/2007 0:00,589.16
8/2/2007 0:00,593.44
8/3/2007 0:00,579.44
8/6/2007 0:00,589.71
8/7/2007 0:00,592.78
8/8/2007 0:00,601.30
8/9/2007 0:00,585.69
8/10/2007 0:00,585.07
8/13/2007 0:00,586.06
8/14/2007 0:00,575.12
8/15/2007 0:00,565.50
8/16/2007 0:00,562.13
8/17/2007 0:00,574.14
8/20/2007 0:00,575.30
8/21/2007 0:00,576.49
8/22/2007 0:00,584.26
8/23/2007 0:00,583.71
8/24/2007 0:00,591.48
8/27/2007 0:00,587.22
8/28/2007 0:00,574.52
8/29/2007 0:00,587.65
8/30/2007 0:00,586.77
8/31/2007 0:00,594.19
9/3/2007 0:00,594.19
9/4/2007 0:00,600.78
9/5/2007 0:00,595.33
9/6/2007 0:00,598.00
9/7/2007 0:00,587.43
9/10/2007 0:00,586.61
9/11/2007 0:00,594.60
9/12/2007 0:00,594.09
9/13/2007 0:00,597.34
9/14/2007 0:00,597.67
9/17/2007 0:00,593.90
9/18/2007 0:00,609.96
9/19/2007 0:00,613.30
9/20/2007 0:00,610.81
9/21/2007 0:00,614.15
9/24/2007 0:00,612.39
9/25/2007 0:00,613.57
9/26/2007 0:00,616.77
9/27/2007 0:00,619.66
9/28/2007 0:00,618.52
10/1/2007 0:00,626.15
10/2/2007 0:00,625.94
10/3/2007 0:00,622.81
10/4/2007 0:00,623.37
10/5/2007 0:00,630.46
10/8/2007 0:00,629.99
10/9/2007 0:00,635.05
10/10/2007 0:00,636.09
10/11/2007 0:00,630.93
10/12/2007 0:00,635.66
10/15/2007 0:00,630.06
10/16/2007 0:00,627.06
10/17/2007 0:00,629.65
10/18/2007 0:00,631.12
10/19/2007 0:00,614.54
10/22/2007 0:00,617.48
10/23/2007 0:00,624.99
10/24/2007 0:00,623.84
10/25/2007 0:00,623.26
10/26/2007 0:00,630.68
10/29/2007 0:00,633.57
10/30/2007 0:00,630.91
10/31/2007 0:00,639.19
11/1/2007 0:00,626.18
11/2/2007 0:00,629.14
11/5/2007 0:00,625.87
11/6/2007 0:00,633.32
11/7/2007 0:00,617.80
11/8/2007 0:00,613.28
11/9/2007 0:00,601.40
11/12/2007 0:00,593.19
11/13/2007 0:00,609.90
11/14/2007 0:00,605.84
11/15/2007 0:00,600.28
11/16/2007 0:00,604.74
11/19/2007 0:00,595.61
11/20/2007 0:00,598.17
11/21/2007 0:00,589.44
11/22/2007 0:00,589.44
11/23/2007 0:00,598.24
11/26/2007 0:00,587.11
11/27/2007 0:00,595.33
11/28/2007 0:00,612.02
11/29/2007 0:00,613.19
11/30/2007 0:00,614.82
12/3/2007 0:00,611.21
12/4/2007 0:00,608.51
12/5/2007 0:00,617.43
12/6/2007 0:00,625.61
12/7/2007 0:00,625.82
12/10/2007 0:00,629.68
12/11/2007 0:00,614.62
12/12/2007 0:00,618.61
12/13/2007 0:00,619.51
12/14/2007 0:00,612.19
12/17/2007 0:00,601.60
12/18/2007 0:00,604.80
12/19/2007 0:00,604.86
12/20/2007 0:00,609.65
12/21/2007 0:00,619.43
12/24/2007 0:00,624.20
12/25/2007 0:00,624.20
12/26/2007 0:00,624.81
12/27/2007 0:00,615.89
12/28/2007 0:00,616.54
12/31/2007 0:00,611.94
1/1/2008 0:00,611.94
1/2/2008 0:00,603.27
1/3/2008 0:00,603.21
1/4/2008 0:00,585.92
1/7/2008 0:00,586.09
1/8/2008 0:00,576.97
1/9/2008 0:00,584.70
1/10/2008 0:00,588.47
1/11/2008 0:00,579.05
1/14/2008 0:00,585.98
1/15/2008 0:00,571.62
1/16/2008 0:00,566.39
1/17/2008 0:00,552.03
1/18/2008 0:00,551.22
1/21/2008 0:00,551.22
1/22/2008 0:00,542.47
1/23/2008 0:00,549.63
1/24/2008 0:00,557.42
1/25/2008 0:00,549.17
1/28/2008 0:00,556.92
1/29/2008 0:00,558.28
1/30/2008 0:00,555.12
1/31/2008 0:00,563.89
2/1/2008 0:00,571.23
2/4/2008 0:00,566.31
2/5/2008 0:00,549.93
2/6/2008 0:00,544.44
2/7/2008 0:00,548.61
2/8/2008 0:00,549.32
2/11/2008 0:00,555.20
2/12/2008 0:00,557.22
2/13/2008 0:00,565.90
2/14/2008 0:00,557.94
2/15/2008 0:00,557.18
2/18/2008 0:00,557.18
2/19/2008 0:00,556.94
2/20/2008 0:00,562.15
2/21/2008 0:00,555.36
2/22/2008 0:00,558.53
2/25/2008 0:00,566.48
2/26/2008 0:00,571.05
2/27/2008 0:00,570.18
2/28/2008 0:00,565.89
2/29/2008 0:00,551.92
3/3/2008 0:00,552.43
3/4/2008 0:00,551.07
3/5/2008 0:00,555.15
3/6/2008 0:00,543.91
3/7/2008 0:00,538.72
3/10/2008 0:00,529.51
3/11/2008 0:00,545.65
3/12/2008 0:00,542.21
3/13/2008 0:00,545.85
3/14/2008 0:00,535.54
3/17/2008 0:00,528.73
3/18/2008 0:00,549.32
3/19/2008 0:00,536.12
3/20/2008 0:00,545.41
3/21/2008 0:00,545.41
3/24/2008 0:00,556.59
3/25/2008 0:00,559.88
3/26/2008 0:00,556.08
3/27/2008 0:00,549.18
3/28/2008 0:00,545.38
3/31/2008 0:00,547.93
4/1/2008 0:00,565.53
4/2/2008 0:00,564.54
4/3/2008 0:00,565.65
4/4/2008 0:00,568.13
4/7/2008 0:00,567.51
4/8/2008 0:00,565.68
4/9/2008 0:00,561.05
4/10/2008 0:00,566.16
4/11/2008 0:00,554.94
4/14/2008 0:00,554.22
4/15/2008 0:00,555.47
4/16/2008 0:00,568.06
4/17/2008 0:00,567.07
4/18/2008 0:00,579.28
4/21/2008 0:00,580.48
4/22/2008 0:00,573.50
4/23/2008 0:00,577.00
4/24/2008 0:00,579.40
4/25/2008 0:00,581.80
4/28/2008 0:00,581.52
4/29/2008 0:00,579.04
4/30/2008 0:00,576.32
5/1/2008 0:00,586.48
5/2/2008 0:00,587.73
5/5/2008 0:00,585.90
5/6/2008 0:00,590.52
5/7/2008 0:00,581.58
5/8/2008 0:00,585.00
5/9/2008 0:00,582.37
5/12/2008 0:00,588.57
5/13/2008 0:00,589.92
5/14/2008 0:00,591.84
5/15/2008 0:00,599.24
5/16/2008 0:00,600.54
5/19/2008 0:00,599.70
5/20/2008 0:00,595.26
5/21/2008 0:00,585.18
5/22/2008 0:00,587.06
5/23/2008 0:00,581.23
5/26/2008 0:00,581.23
5/27/2008 0:00,586.77
5/28/2008 0:00,590.29
5/29/2008 0:00,593.75
5/30/2008 0:00,596.63
6/2/2008 0:00,590.55
6/3/2008 0:00,588.49
6/4/2008 0:00,590.39
6/5/2008 0:00,601.89
6/6/2008 0:00,584.43
6/9/2008 0:00,585.26
6/10/2008 0:00,583.07
6/11/2008 0:00,573.02
6/12/2008 0:00,575.28
6/13/2008 0:00,585.01
6/16/2008 0:00,585.75
6/17/2008 0:00,583.06
6/18/2008 0:00,577.97
6/19/2008 0:00,582.02
6/20/2008 0:00,571.14
6/23/2008 0:00,571.62
6/24/2008 0:00,567.62
6/25/2008 0:00,571.48
6/26/2008 0:00,555.26
6/27/2008 0:00,553.92
6/30/2008 0:00,553.08
7/1/2008 0:00,555.07
7/2/2008 0:00,542.27
7/3/2008 0:00,541.59
7/4/2008 0:00,541.59
7/7/2008 0:00,539.41
7/8/2008 0:00,546.40
7/9/2008 0:00,535.93
7/10/2008 0:00,541.13
7/11/2008 0:00,537.07
7/14/2008 0:00,535.40
7/15/2008 0:00,531.70
7/16/2008 0:00,540.52
7/17/2008 0:00,543.26
7/18/2008 0:00,540.77
7/21/2008 0:00,542.31
7/22/2008 0:00,544.98
7/23/2008 0:00,544.39
7/24/2008 0:00,534.54
7/25/2008 0:00,539.67
7/28/2008 0:00,531.45
7/29/2008 0:00,541.02
7/30/2008 0:00,549.70
7/31/2008 0:00,542.21
8/1/2008 0:00,537.99
8/4/2008 0:00,531.28
8/5/2008 0:00,544.33
8/6/2008 0:00,548.90
8/7/2008 0:00,542.19
8/8/2008 0:00,552.14
8/11/2008 0:00,554.06
8/12/2008 0:00,551.28
8/13/2008 0:00,552.77
8/14/2008 0:00,555.05
8/15/2008 0:00,555.47
8/18/2008 0:00,548.71
8/19/2008 0:00,545.04
8/20/2008 0:00,548.09
8/21/2008 0:00,549.74
8/22/2008 0:00,555.06
8/25/2008 0:00,545.15
8/26/2008 0:00,546.43
8/27/2008 0:00,550.54
8/28/2008 0:00,555.83
8/29/2008 0:00,547.22
9/1/2008 0:00,547.22
9/2/2008 0:00,541.28
9/3/2008 0:00,535.70
9/4/2008 0:00,520.86
9/5/2008 0:00,521.36
9/8/2008 0:00,526.09
9/9/2008 0:00,509.76
9/10/2008 0:00,515.20
9/11/2008 0:00,523.13
9/12/2008 0:00,526.14
9/15/2008 0:00,506.21
9/16/2008 0:00,512.17
9/17/2008 0:00,489.47
9/18/2008 0:00,505.66
9/19/2008 0:00,521.06
9/22/2008 0:00,504.47
9/23/2008 0:00,496.96
9/24/2008 0:00,496.93
9/25/2008 0:00,504.08
9/26/2008 0:00,503.34
9/29/2008 0:00,462.66
9/30/2008 0:00,483.28
10/1/2008 0:00,476.75
10/2/2008 0:00,453.74
10/3/2008 0:00,449.36
10/6/2008 0:00,430.41
10/7/2008 0:00,408.54
10/8/2008 0:00,406.10
10/9/2008 0:00,381.56
10/10/2008 0:00,374.77
10/13/2008 0:00,419.97
10/14/2008 0:00,409.30
10/15/2008 0:00,372.17
10/16/2008 0:00,388.69
10/17/2008 0:00,388.19
10/20/2008 0:00,405.35
10/21/2008 0:00,391.10
10/22/2008 0:00,368.73
10/23/2008 0:00,369.09
10/24/2008 0:00,357.24
10/27/2008 0:00,345.29
10/28/2008 0:00,380.27
10/29/2008 0:00,380.73
10/30/2008 0:00,392.92
10/31/2008 0:00,397.85
11/3/2008 0:00,395.68
11/4/2008 0:00,410.52
11/5/2008 0:00,390.45
11/6/2008 0:00,371.50
11/7/2008 0:00,381.70
11/10/2008 0:00,377.62
11/11/2008 0:00,368.30
11/12/2008 0:00,350.12
11/13/2008 0:00,373.05
11/14/2008 0:00,356.56
11/17/2008 0:00,348.37
11/18/2008 0:00,351.50
11/19/2008 0:00,331.78
11/20/2008 0:00,311.83
11/21/2008 0:00,330.77
11/24/2008 0:00,349.00
11/25/2008 0:00,349.72
11/26/2008 0:00,363.25
11/27/2008 0:00,363.25
11/28/2008 0:00,365.34
12/1/2008 0:00,334.65
12/2/2008 0:00,345.10
12/3/2008 0:00,353.24
12/4/2008 0:00,341.75
12/5/2008 0:00,353.43
12/8/2008 0:00,366.69
12/9/2008 0:00,360.72
12/10/2008 0:00,366.35
12/11/2008 0:00,356.46
12/12/2008 0:00,359.21
12/15/2008 0:00,355.91
12/16/2008 0:00,372.42
12/17/2008 0:00,370.61
12/18/2008 0:00,363.54
12/19/2008 0:00,365.31
12/22/2008 0:00,358.80
12/23/2008 0:00,355.87
12/24/2008 0:00,357.37
12/25/2008 0:00,357.37
12/26/2008 0:00,359.43
12/29/2008 0:00,357.69
12/30/2008 0:00,366.37
12/31/2008 0:00,371.18
1/1/2009 0:00,371.18
1/2/2009 0:00,384.31
1/5/2009 0:00,384.78
1/6/2009 0:00,389.26
1/7/2009 0:00,378.38
1/8/2009 0:00,380.24
1/9/2009 0:00,372.17
1/12/2009 0:00,364.44
1/13/2009 0:00,365.22
1/14/2009 0:00,353.73
1/15/2009 0:00,357.14
1/16/2009 0:00,361.22
1/19/2009 0:00,361.22
1/20/2009 0:00,344.58
1/21/2009 0:00,358.02
1/22/2009 0:00,352.55
1/23/2009 0:00,354.98
1/26/2009 0:00,357.42
1/27/2009 0:00,361.02
1/28/2009 0:00,371.35
1/29/2009 0:00,361.05
1/30/2009 0:00,353.11
2/2/2009 0:00,353.47
2/3/2009 0:00,360.91
2/4/2009 0:00,360.34
2/5/2009 0:00,367.69
2/6/2009 0:00,376.59
2/9/2009 0:00,376.22
2/10/2009 0:00,360.84
2/11/2009 0:00,362.30
2/12/2009 0:00,364.16
2/13/2009 0:00,362.13
2/16/2009 0:00,362.13
2/17/2009 0:00,347.61
2/18/2009 0:00,347.95
2/19/2009 0:00,343.84
2/20/2009 0:00,341.94
2/23/2009 0:00,329.01
2/24/2009 0:00,340.20
2/25/2009 0:00,336.25
2/26/2009 0:00,330.06
2/27/2009 0:00,325.77
3/2/2009 0:00,311.47
3/3/2009 0:00,311.29
3/4/2009 0:00,320.42
3/5/2009 0:00,308.57
3/6/2009 0:00,308.51
3/9/2009 0:00,304.75
3/10/2009 0:00,322.06
3/11/2009 0:00,323.58
3/12/2009 0:00,334.23
3/13/2009 0:00,336.03
3/16/2009 0:00,334.10
3/17/2009 0:00,344.28
3/18/2009 0:00,348.55
3/19/2009 0:00,347.28
3/20/2009 0:00,341.66
3/23/2009 0:00,362.64
3/24/2009 0:00,356.78
3/25/2009 0:00,358.27
3/26/2009 0:00,368.64
3/27/2009 0:00,360.45
3/30/2009 0:00,350.37
3/31/2009 0:00,354.15
4/1/2009 0:00,358.87
4/2/2009 0:00,369.97
4/3/2009 0:00,373.34
4/6/2009 0:00,370.17
4/7/2009 0:00,361.47
4/8/2009 0:00,367.05
4/9/2009 0:00,377.79
4/10/2009 0:00,377.79
4/13/2009 0:00,377.03
4/14/2009 0:00,372.36
4/15/2009 0:00,374.07
4/16/2009 0:00,381.50
4/17/2009 0:00,382.66
4/20/2009 0:00,369.10
4/21/2009 0:00,375.18
4/22/2009 0:00,374.49
4/23/2009 0:00,376.68
4/24/2009 0:00,383.87
4/27/2009 0:00,380.75
4/28/2009 0:00,379.24
4/29/2009 0:00,387.09
4/30/2009 0:00,387.77
5/1/2009 0:00,389.83
5/4/2009 0:00,400.71
5/5/2009 0:00,399.74
5/6/2009 0:00,402.42
5/7/2009 0:00,396.24
5/8/2009 0:00,402.34
5/11/2009 0:00,397.25
5/12/2009 0:00,397.11
5/13/2009 0:00,386.62
5/14/2009 0:00,390.25
5/15/2009 0:00,387.38
5/18/2009 0:00,398.21
5/19/2009 0:00,398.65
5/20/2009 0:00,398.15
5/21/2009 0:00,390.77
5/22/2009 0:00,390.66
5/25/2009 0:00,390.66
5/26/2009 0:00,401.10
5/27/2009 0:00,395.28
5/28/2009 0:00,400.32
5/29/2009 0:00,406.15
6/1/2009 0:00,418.96
6/2/2009 0:00,419.74
6/3/2009 0:00,414.51
6/4/2009 0:00,418.43
6/5/2009 0:00,418.70
6/8/2009 0:00,417.24
6/9/2009 0:00,419.87
6/10/2009 0:00,418.78
6/11/2009 0:00,420.43
6/12/2009 0:00,420.01
6/15/2009 0:00,410.53
6/16/2009 0:00,405.21
6/17/2009 0:00,406.34
6/18/2009 0:00,408.54
6/19/2009 0:00,410.47
6/22/2009 0:00,398.25
6/23/2009 0:00,398.30
6/24/2009 0:00,401.55
6/25/2009 0:00,410.72
6/26/2009 0:00,410.30
6/29/2009 0:00,413.11
6/30/2009 0:00,410.05
7/1/2009 0:00,412.22
7/2/2009 0:00,401.98
7/3/2009 0:00,401.98
7/6/2009 0:00,402.62
7/7/2009 0:00,394.77
7/8/2009 0:00,396.13
7/9/2009 0:00,396.68
7/10/2009 0:00,396.06
7/13/2009 0:00,403.83
7/14/2009 0:00,405.89
7/15/2009 0:00,416.83
7/16/2009 0:00,421.17
7/17/2009 0:00,422.18
7/20/2009 0:00,426.73
7/21/2009 0:00,428.34
7/22/2009 0:00,428.15
7/23/2009 0:00,436.57
7/24/2009 0:00,437.46
7/27/2009 0:00,437.18
7/28/2009 0:00,436.85
7/29/2009 0:00,436.19
7/30/2009 0:00,439.53
7/31/2009 0:00,438.81
8/3/2009 0:00,444.72
8/4/2009 0:00,444.86
8/5/2009 0:00,441.54
8/6/2009 0:00,438.38
8/7/2009 0:00,443.53
8/10/2009 0:00,441.88
8/11/2009 0:00,438.41
8/12/2009 0:00,442.94
8/13/2009 0:00,445.18
8/14/2009 0:00,441.27
8/17/2009 0:00,431.92
8/18/2009 0:00,436.15
8/19/2009 0:00,439.02
8/20/2009 0:00,443.33
8/21/2009 0:00,449.69
8/24/2009 0:00,449.21
8/25/2009 0:00,450.17
8/26/2009 0:00,450.30
8/27/2009 0:00,451.31
8/28/2009 0:00,450.19
8/31/2009 0:00,446.97
9/1/2009 0:00,439.37
9/2/2009 0:00,439.03
9/3/2009 0:00,442.31
9/4/2009 0:00,448.08
9/7/2009 0:00,448.08
9/8/2009 0:00,451.97
9/9/2009 0:00,454.98
9/10/2009 0:00,459.15
9/11/2009 0:00,458.99
9/14/2009 0:00,460.91
9/15/2009 0:00,461.77
9/16/2009 0:00,467.27
9/17/2009 0:00,466.70
9/18/2009 0:00,467.90
9/21/2009 0:00,467.55
9/22/2009 0:00,469.23
9/23/2009 0:00,465.24
9/24/2009 0:00,461.77
9/25/2009 0:00,459.09
9/28/2009 0:00,466.13
9/29/2009 0:00,465.50
9/30/2009 0:00,465.38
10/1/2009 0:00,454.31
10/2/2009 0:00,452.91
10/5/2009 0:00,457.52
10/6/2009 0:00,463.93
10/7/2009 0:00,465.15
10/8/2009 0:00,468.45
10/9/2009 0:00,471.81
10/12/2009 0:00,473.00
10/13/2009 0:00,471.94
10/14/2009 0:00,478.89
10/15/2009 0:00,480.99
10/16/2009 0:00,478.32
10/19/2009 0:00,482.76
10/20/2009 0:00,479.88
10/21/2009 0:00,476.61
10/22/2009 0:00,480.60
10/23/2009 0:00,476.71
10/26/2009 0:00,472.95
10/27/2009 0:00,470.22
10/28/2009 0:00,461.41
10/29/2009 0:00,469.65
10/30/2009 0:00,458.73
11/2/2009 0:00,462.01
11/3/2009 0:00,462.66
11/4/2009 0:00,464.34
11/5/2009 0:00,473.70
11/6/2009 0:00,474.96
11/9/2009 0:00,484.42
11/10/2009 0:00,484.83
11/11/2009 0:00,487.13
11/12/2009 0:00,483.05
11/13/2009 0:00,486.63
11/16/2009 0:00,492.97
11/17/2009 0:00,493.71
11/18/2009 0:00,492.40
11/19/2009 0:00,486.48
11/20/2009 0:00,484.97
11/23/2009 0:00,490.75
11/24/2009 0:00,490.71
11/25/2009 0:00,492.94
11/26/2009 0:00,492.94
11/27/2009 0:00,485.38
11/30/2009 0:00,485.87
12/1/2009 0:00,492.30
12/2/2009 0:00,493.02
12/3/2009 0:00,489.59
12/4/2009 0:00,492.10
12/7/2009 0:00,491.04
12/8/2009 0:00,486.47
12/9/2009 0:00,488.39
12/10/2009 0:00,491.70
12/11/2009 0:00,492.62
12/14/2009 0:00,496.71
12/15/2009 0:00,494.71
12/16/2009 0:00,495.06
12/17/2009 0:00,489.25
12/18/2009 0:00,492.57
12/21/2009 0:00,497.33
12/22/2009 0:00,500.01
12/23/2009 0:00,502.19
12/24/2009 0:00,504.77
12/25/2009 0:00,504.77
12/28/2009 0:00,505.82
12/29/2009 0:00,505.38
12/30/2009 0:00,505.70
