jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|rlg_price:n,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|date_weekend:radius,  modelParams|sensorParams|encoders|date_timeOfDay:radius,  modelParams|sensorParams|encoders|date_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1, 30, 180, 360]:window=1000:field=rlg_price,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1, 30, 180, 360]:window=1000:field=rlg_price, 
1013,  2241,  completed,  eof,  2015-05-31 17:21:58,  2015-05-31 17:23:19,  81,  modelParams|clParams|alpha_0.0875125.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|rlg_price:n_334.modelParams|sensorParams|encoders|_classifierInput|n_90.modelParams|spParams|synPermInactiveDec_0.0376875,  5932,  0.0875125,  11,  14,  334,  2,  None,  None,  None,  90,  0.0376875,  65.4929488578,  8.52036558747, 
1013,  2242,  completed,  eof,  2015-05-31 17:21:59,  2015-05-31 17:23:01,  62,  modelParams|clParams|alpha_0.0667.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|date_dayOfWeek:radius_3.91666666667.modelParams|sensorParams|encoders|_classifierInput|n_192.modelParams|spParams|synPermInactiveDec_0.0667666666667,  5932,  0.0667,  10,  13,  None,  4,  None,  None,  3.91666666667,  192,  0.0667666666667,  107.232522872,  13.9505139664, 
1013,  2243,  completed,  eof,  2015-05-31 17:22:05,  2015-05-31 17:23:16,  71,  modelParams|clParams|alpha_0.0667.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|date_timeOfDay:radius_7.20833333333.modelParams|sensorParams|encoders|_classifierInput|n_192.modelParams|spParams|synPermInactiveDec_0.0667666666667,  5932,  0.0667,  10,  13,  None,  4,  None,  7.20833333333,  None,  192,  0.0667666666667,  173.025051937,  22.5098537172, 
1013,  2244,  completed,  eof,  2015-05-31 17:22:05,  2015-05-31 17:23:15,  70,  modelParams|clParams|alpha_0.0667.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_192.modelParams|spParams|synPermInactiveDec_0.0667666666667,  5932,  0.0667,  10,  13,  None,  4,  1,  None,  None,  192,  0.0667666666667,  136.133126738,  17.710364682, 
1013,  2245,  completed,  eof,  2015-05-31 17:23:01,  2015-05-31 17:24:24,  83,  modelParams|clParams|alpha_0.0667.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|rlg_price:n_188.modelParams|sensorParams|encoders|_classifierInput|n_192.modelParams|spParams|synPermInactiveDec_0.0667666666667,  5932,  0.0667,  10,  13,  188,  4,  None,  None,  None,  192,  0.0667666666667,  116.985186444,  15.2192957289, 
1013,  2246,  completed,  eof,  2015-05-31 17:23:16,  2015-05-31 17:24:23,  67,  modelParams|clParams|alpha_0.0425575.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|date_dayOfWeek:radius_3.125.modelParams|sensorParams|encoders|_classifierInput|n_311.modelParams|spParams|synPermInactiveDec_0.0925225,  5932,  0.0425575,  10,  12,  None,  5,  None,  None,  3.125,  311,  0.0925225,  109.637236712,  14.2633574312, 
1013,  2247,  completed,  eof,  2015-05-31 17:23:16,  2015-05-31 17:24:35,  79,  modelParams|clParams|alpha_0.0425575.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|date_timeOfDay:radius_9.9875.modelParams|sensorParams|encoders|_classifierInput|n_311.modelParams|spParams|synPermInactiveDec_0.0925225,  5932,  0.0425575,  10,  12,  None,  5,  None,  9.9875,  None,  311,  0.0925225,  158.065596568,  20.5636895735, 
1013,  2248,  completed,  eof,  2015-05-31 17:23:19,  2015-05-31 17:24:42,  83,  modelParams|clParams|alpha_0.0425575.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_311.modelParams|spParams|synPermInactiveDec_0.0925225,  5932,  0.0425575,  10,  12,  None,  5,  1,  None,  None,  311,  0.0925225,  136.643534832,  17.7767666937, 
1013,  2249,  completed,  eof,  2015-05-31 17:24:23,  2015-05-31 17:25:51,  88,  modelParams|clParams|alpha_0.0425575.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|rlg_price:n_484.modelParams|sensorParams|encoders|_classifierInput|n_311.modelParams|spParams|synPermInactiveDec_0.0925225,  5932,  0.0425575,  10,  12,  484,  5,  None,  None,  None,  311,  0.0925225,  69.3296142402,  9.01950010905, 
1013,  2250,  completed,  eof,  2015-05-31 17:24:24,  2015-05-31 17:25:31,  67,  modelParams|clParams|alpha_0.0818363636364.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|date_dayOfWeek:radius_5.09090909091.modelParams|sensorParams|encoders|_classifierInput|n_62.modelParams|spParams|synPermInactiveDec_0.0184272727273,  5932,  0.0818363636364,  11,  15,  None,  1,  None,  None,  5.09090909091,  62,  0.0184272727273,  107.412812877,  13.9739689608, 
1013,  2251,  completed,  eof,  2015-05-31 17:24:35,  2015-05-31 17:25:42,  67,  modelParams|clParams|alpha_0.0818363636364.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|date_timeOfDay:radius_4.15909090909.modelParams|sensorParams|encoders|_classifierInput|n_62.modelParams|spParams|synPermInactiveDec_0.0184272727273,  5932,  0.0818363636364,  11,  15,  None,  1,  None,  4.15909090909,  None,  62,  0.0184272727273,  95.1719036643,  12.3814765867, 
1013,  2252,  completed,  eof,  2015-05-31 17:24:42,  2015-05-31 17:25:50,  68,  modelParams|clParams|alpha_0.0818363636364.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_62.modelParams|spParams|synPermInactiveDec_0.0184272727273,  5932,  0.0818363636364,  11,  15,  None,  1,  1,  None,  None,  62,  0.0184272727273,  120.873095317,  15.7250968196, 
1013,  2253,  completed,  eof,  2015-05-31 17:25:31,  2015-05-31 17:26:49,  78,  modelParams|clParams|alpha_0.0818363636364.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|rlg_price:n_113.modelParams|sensorParams|encoders|_classifierInput|n_62.modelParams|spParams|synPermInactiveDec_0.0184272727273,  5932,  0.0818363636364,  11,  15,  113,  1,  None,  None,  None,  62,  0.0184272727273,  116.39303265,  15.1422589349, 
